movie_id,person_id,job
49530,9181,Director
4626,84906,Director
1215,7623,Director
157108,35408,Director
157108,18400,Director
4628,1032,Director
4628,1776,Director
4628,1243,Director
7310,17784,Director
49647,17046,Director
157110,18415,Director
157110,18400,Director
7304,94037,Director
1216,59,Director
49263,77523,Director
4629,17784,Director
7311,10790,Director
7312,83413,Director
1217,5026,Director
1218,11401,Director
4632,12989,Director
7315,17764,Director
49666,67795,Director
157122,1496011,Director
1219,2636,Director
49688,20412,Director
49649,25453,Director
4635,66226,Director
49735,40440,Director
1220,4610,Director
7317,57405,Director
7317,57407,Director
7317,57406,Director
157270,72024,Director
1221,1776,Director
4636,898,Director
7318,2461,Director
49772,96166,Director
157296,7,Director
7319,52049,Director
49793,36425,Director
4630,8573,Director
4638,4945,Director
1223,7314,Director
7320,43468,Director
1222,240,Director
157312,170820,Director
157340,1281387,Director
157340,52701,Director
49822,380,Director
4639,18311,Director
157200,1038,Director
157172,52140,Director
49651,16483,Director
49824,15557,Director
157369,1039349,Director
1224,11181,Director
1225,3974,Director
1226,8500,Director
4641,17447,Director
7323,4780,Director
4642,17114,Director
49910,2163,Director
7324,4945,Director
157407,26713,Director
157130,107753,Director
7321,648,Director
1227,4385,Director
157432,1436974,Director
7325,57130,Director
4643,510,Director
157699,1152,Director
7326,2291,Director
49957,55476,Director
157775,148098,Director
4640,3317,Director
4644,7554,Director
1228,1032,Director
7327,6648,Director
1230,1243,Director
4645,26882,Director
49961,36693,Director
7328,6648,Director
50003,35452,Director
4634,6448,Director
4646,1121281,Director
158022,1612310,Director
7333,2559,Director
4649,22214,Director
1232,8452,Director
157865,19499,Director
50005,607,Director
49932,5602,Director
158027,3192063,Director
7316,58628,Director
7335,26959,Director
1233,5231,Director
1231,648,Director
50064,1884,Director
4653,10586,Director
158035,1281397,Director
4654,63943,Director
7340,91727,Director
50068,190,Director
158238,1108,Director
7336,15127,Director
1235,4964,Director
1234,9577,Director
7344,201393,Director
1236,91343,Director
158254,27005,Director
158388,28236,Director
4658,55119,Director
50160,58137,Director
158398,45791,Director
1237,6648,Director
1238,68687,Director
4661,23213,Director
158402,93550,Director
7345,36083,Director
7346,65734,Director
50189,54597,Director
4662,133259,Director
4663,67411,Director
7347,508,Director
50274,7017,Director
1240,2710,Director
1241,108,Director
7348,1255,Director
158528,59521,Director
7349,563341,Director
50147,58403,Director
4666,1927,Director
50158,31119,Director
50354,39058,Director
158721,70109,Director
50356,39058,Director
4670,52629,Director
1242,9181,Director
158783,10099,Director
1243,372,Director
7352,1176,Director
50440,35971,Director
4671,10757,Director
4672,141450,Director
7354,9200,Director
158813,26205,Director
4660,101377,Director
1245,1223,Director
158830,488,Director
4673,58728,Director
1246,2690,Director
4675,38507,Director
4676,67897,Director
158874,138416,Director
50601,36697,Director
158842,150347,Director
1244,1243,Director
50445,54827,Director
50514,1011,Director
50442,11151,Director
7360,15217,Director
158872,142587,Director
158872,12080,Director
7361,201,Director
1247,5342,Director
1248,40,Director
7362,40256,Director
4677,1724,Director
50610,111745,Director
158956,1583529,Director
4678,71042,Director
50613,78545,Director
1250,12238,Director
7364,77269,Director
7367,1223,Director
7367,1224,Director
7366,19303,Director
158882,1224778,Director
158966,11154,Director
50658,10781,Director
1249,59,Director
4681,518,Director
4679,11505,Director
50685,66496,Director
158972,40476,Director
7368,15521,Director
7357,19457,Director
4683,1213162,Director
50740,144778,Director
159061,75915,Director
159069,1830995,Director
159069,2311693,Director
50792,6340,Director
1251,4415,Director
7369,1215,Director
7372,57030,Director
93022,126501,Director
93114,3776,Director
93114,5970,Director
93114,129620,Director
93114,4410,Director
50796,62872,Director
159077,71551,Director
7371,42,Director
7373,10828,Director
50798,35694,Director
50798,35734,Director
50794,40223,Director
159093,54507,Director
159161,84074,Director
1252,3556,Director
50800,31033,Director
50800,21905,Director
7375,63713,Director
93134,74118,Director
50802,7145,Director
159193,1243,Director
7377,74683,Director
7376,34453,Director
93139,97901,Director
159403,58159,Director
159403,56339,Director
159403,185,Director
159415,1383612,Director
159415,1317730,Director
7379,54040,Director
50806,53177,Director
7380,62514,Director
93208,71792,Director
159441,32593,Director
93242,111094,Director
159510,31775,Director
7381,26502,Director
50851,141475,Director
50842,42,Director
93270,1299380,Director
159717,1215621,Director
159690,1101410,Director
7386,8636,Director
50804,16785,Director
50912,21768,Director
50912,1071,Director
50912,6220,Director
50912,2163,Director
50912,90,Director
50912,21681,Director
50912,21126,Director
50912,11218,Director
50912,16927,Director
50912,8574,Director
50912,1357,Director
50912,5140,Director
50912,21771,Director
50912,5877,Director
50912,21683,Director
50912,5216,Director
50912,21678,Director
50912,13235,Director
50912,1223,Director
50912,1224,Director
50912,21769,Director
50872,7087,Director
93287,5065,Director
159755,62863,Director
159755,62854,Director
7387,14999,Director
50923,41887,Director
159779,1220300,Director
7390,17862,Director
93320,60962,Director
93297,90429,Director
93297,293911,Director
159811,110115,Director
93193,143059,Director
50954,42274,Director
50942,55710,Director
7394,35318,Director
93326,36425,Director
7395,80570,Director
50999,73094,Director
50999,73098,Director
93363,7,Director
159849,115128,Director
159849,1057655,Director
7396,6648,Director
7411,16157,Director
7414,769,Director
159976,550045,Director
159976,550046,Director
159858,2127,Director
93443,71280,Director
93502,21808,Director
51037,59651,Director
51077,16837,Director
7382,55916,Director
7419,1032,Director
93510,107446,Director
93510,155267,Director
160080,116805,Director
51080,21807,Director
51082,80602,Director
7438,138,Director
93563,936154,Director
93563,1311595,Director
160289,140617,Director
51084,18323,Director
160341,1065706,Director
7439,876,Director
93598,549310,Director
7440,2241725,Director
7440,2241724,Director
51086,5572,Director
7443,54469,Director
93610,43652,Director
93721,928915,Director
51088,59413,Director
160400,1187130,Director
93272,124748,Director
160271,57633,Director
51091,53267,Director
160422,245248,Director
7444,17046,Director
93512,45407,Director
93512,45405,Director
51167,142857,Director
93723,78188,Director
93740,5306,Director
160440,185995,Director
7448,8246,Director
7445,893,Director
160438,25598,Director
51174,37852,Director
160527,31074,Director
7449,6361,Director
93790,814,Director
51255,11090,Director
93766,66739,Director
7450,1230252,Director
160563,11343,Director
93805,66212,Director
51357,18246,Director
93819,551463,Director
93831,68843,Director
93831,68844,Director
160567,1061773,Director
51412,7256,Director
7455,42952,Director
7457,74063,Director
51498,1075852,Director
93838,142013,Director
51314,20587,Director
51471,10781,Director
93855,95024,Director
166534,11614,Director
166528,129894,Director
166492,60922,Director
166492,60923,Director
51540,7467,Director
7458,5231,Director
160565,53120,Director
7459,40542,Director
166558,402272,Director
93840,47506,Director
51562,15959,Director
7460,4429,Director
166568,18844,Director
7451,54050,Director
93980,7395,Director
93980,7396,Director
7477,33254,Director
166635,77965,Director
93982,11266,Director
51573,96813,Director
51573,96814,Director
51545,21183,Director
166643,1141683,Director
7479,552028,Director
51575,68573,Director
7482,57727,Director
7481,5231,Director
166946,54040,Director
166705,5292,Director
94011,41621,Director
51662,15217,Director
94015,56512,Director
7454,7775,Director
167018,17871,Director
51694,56717,Director
94070,18844,Director
167036,52842,Director
94018,36602,Director
7487,648,Director
7492,14999,Director
51698,13663,Director
167296,1496,Director
51709,21684,Director
94130,89411,Director
7493,8501,Director
167064,40312,Director
94122,57492,Director
94150,264113,Director
51834,29226,Director
7541,24949,Director
51666,66795,Director
167370,549310,Director
94160,108952,Director
94160,930222,Director
94160,930221,Director
94160,56851,Director
94160,83762,Director
94160,1222157,Director
94160,2534353,Director
7560,39996,Director
167538,103067,Director
7561,57851,Director
51884,6495,Director
94262,33954,Director
7486,12453,Director
94266,52934,Director
51705,51116,Director
51903,2632,Director
7562,56401,Director
7564,76978,Director
94325,33433,Director
94323,20400,Director
51927,2127,Director
51925,61087,Director
167706,167145,Director
51931,24173,Director
167380,5306,Director
167732,1724,Director
94405,52358,Director
7569,10076,Director
7570,10179,Director
51933,1037963,Director
167746,144816,Director
167772,34518,Director
167772,34517,Director
94478,510,Director
94494,937024,Director
7572,5342,Director
51935,20907,Director
51937,58260,Director
7573,10930,Director
1253,1744,Director
167790,1683527,Director
4686,55273,Director
94503,123798,Director
167634,169448,Director
51939,19499,Director
1254,6593,Director
94661,76447,Director
167854,65133,Director
168026,57027,Director
52042,10491,Director
4687,19304,Director
94677,6767,Director
1255,108,Director
7579,93906,Director
7566,10781,Director
94735,1180218,Director
94735,1179792,Director
1256,30008,Director
168090,1518676,Director
168090,555094,Director
52241,2199,Director
4689,4955,Director
7584,18738,Director
4690,1776,Director
52279,52112,Director
7587,3831,Director
168174,1129598,Director
7614,4065,Director
4695,72709,Director
1258,240,Director
94799,933739,Director
168218,1518676,Director
168218,555094,Director
1259,3026,Director
7615,4163,Director
4688,5696,Director
4697,86250,Director
52283,2042,Director
7581,29962,Director
7616,1150,Director
168248,40644,Director
52245,60923,Director
52245,60922,Director
1260,68,Director
4699,21136,Director
52287,16842,Director
94810,582255,Director
94833,53304,Director
168250,291263,Director
1261,7623,Director
1257,87565,Director
7618,4786,Director
52299,109822,Director
4700,1201,Director
94864,578,Director
168144,91610,Director
168252,366,Director
7619,6448,Director
94867,150630,Director
1262,14520,Director
7620,92561,Director
1263,12114,Director
52319,50739,Director
168254,236539,Director
4701,11091,Director
4703,9888,Director
52328,2034,Director
94777,5174,Director
94896,564,Director
168266,2034,Director
7624,43786,Director
1264,37451,Director
4704,11435,Director
94919,67813,Director
7636,1150,Director
1265,1524,Director
4705,24380,Director
52435,100888,Director
94931,98,Director
52375,5306,Director
4708,60981,Director
52458,40256,Director
168326,22215,Director
168350,152249,Director
