movieId,title,genres,genres_clean,tags_combined,content_text,n_ratings,effective_alpha
2992,Rawhead Rex (1986),Horror|Thriller,Horror Thriller,,Horror Thriller,1,0.11666666666666665
2993,Thunderball (1965),Action|Adventure|Thriller,Action Adventure Thriller,,Action Adventure Thriller,24,0.5793103448275861
2995,House on Haunted Hill (1999),Horror|Thriller,Horror Thriller,,Horror Thriller,14,0.5157894736842105
2996,Music of the Heart (1999),Drama,Drama,,Drama,4,0.31111111111111106
2997,Being John Malkovich (1999),Comedy|Drama|Fantasy,Comedy Drama Fantasy,,Comedy Drama Fantasy,99,0.6663461538461538
3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,Action Adventure Animation Drama Fantasy,anime adventure atmospheric fantasy world studio ghibli surreal,Action Adventure Animation Drama Fantasy anime adventure atmospheric fantasy world studio ghibli surreal,48,0.6339622641509434
3002,My Best Fiend (Mein liebster Feind) (1999),Documentary,Documentary,,Documentary,1,0.11666666666666665
3003,Train of Life (Train de vie) (1998),Comedy|Drama|Romance|War,Comedy Drama Romance War,,Comedy Drama Romance War,2,0.19999999999999998
3004,"Bachelor, The (1999)",Comedy|Romance,Comedy Romance,,Comedy Romance,11,0.48124999999999996
3005,"Bone Collector, The (1999)",Thriller,Thriller,,Thriller,25,0.5833333333333334
3006,"Insider, The (1999)",Drama|Thriller,Drama Thriller,tobacco true story,Drama Thriller tobacco true story,31,0.6027777777777777
3007,American Movie (1999),Documentary,Documentary,in netflix queue,Documentary in netflix queue,6,0.3818181818181818
3008,Last Night (1998),Drama|Sci-Fi,Drama Sci-Fi,,Drama Sci-Fi,1,0.11666666666666665
3010,Rosetta (1999),Drama,Drama,,Drama,1,0.11666666666666665
3011,"They Shoot Horses, Don't They? (1969)",Drama,Drama,dance marathon,Drama dance marathon,4,0.31111111111111106
3013,Bride of Re-Animator (1990),Comedy|Horror,Comedy Horror,,Comedy Horror,1,0.11666666666666665
3014,Bustin' Loose (1981),Comedy,Comedy,,Comedy,1,0.11666666666666665
3015,Coma (1978),Thriller,Thriller,,Thriller,3,0.26249999999999996
3016,Creepshow (1982),Horror,Horror,,Horror,14,0.5157894736842105
3017,Creepshow 2 (1987),Horror,Horror,,Horror,4,0.31111111111111106
3018,Re-Animator (1985),Comedy|Horror|Sci-Fi,Comedy Horror Sci-Fi,,Comedy Horror Sci-Fi,10,0.4666666666666666
3019,Drugstore Cowboy (1989),Crime|Drama,Crime Drama,,Crime Drama,10,0.4666666666666666
3020,Falling Down (1993),Action|Drama,Action Drama,,Action Drama,17,0.5409090909090909
3021,"Funhouse, The (1981)",Horror,Horror,,Horror,1,0.11666666666666665
3022,"General, The (1926)",Comedy|War,Comedy War,,Comedy War,9,0.45
3024,Piranha (1978),Horror|Sci-Fi,Horror Sci-Fi,,Horror Sci-Fi,7,0.4083333333333333
3028,"Taming of the Shrew, The (1967)",Comedy,Comedy,shakespeare,Comedy shakespeare,2,0.19999999999999998
3029,Nighthawks (1981),Action|Drama,Action Drama,,Action Drama,6,0.3818181818181818
3030,Yojimbo (1961),Action|Adventure,Action Adventure,samurai,Action Adventure samurai,13,0.5055555555555555
3031,Repossessed (1990),Comedy,Comedy,,Comedy,4,0.31111111111111106
3032,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller,Action Drama Sci-Fi Thriller,,Action Drama Sci-Fi Thriller,6,0.3818181818181818
3033,Spaceballs (1987),Comedy|Sci-Fi,Comedy Sci-Fi,,Comedy Sci-Fi,59,0.6453125
3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical,Adventure Animation Children Comedy Musical,,Adventure Animation Children Comedy Musical,36,0.6146341463414634
3035,Mister Roberts (1955),Comedy|Drama|War,Comedy Drama War,,Comedy Drama War,11,0.48124999999999996
3036,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama,Adventure Drama,,Adventure Drama,7,0.4083333333333333
3037,Little Big Man (1970),Western,Western,,Western,24,0.5793103448275861
3038,"Face in the Crowd, A (1957)",Drama,Drama,,Drama,5,0.35
3039,Trading Places (1983),Comedy,Comedy,class dan aykroyd,Comedy class dan aykroyd,39,0.6204545454545454
3040,Meatballs (1979),Comedy,Comedy,camp,Comedy camp,9,0.45
3041,Meatballs Part II (1984),Comedy,Comedy,,Comedy,6,0.3818181818181818
3042,Meatballs III (1987),Comedy,Comedy,,Comedy,2,0.19999999999999998
3043,Meatballs 4 (1992),Comedy,Comedy,,Comedy,1,0.11666666666666665
3044,Dead Again (1991),Mystery|Romance|Thriller,Mystery Romance Thriller,memory music,Mystery Romance Thriller memory music,13,0.5055555555555555
3045,Peter's Friends (1992),Comedy|Drama,Comedy Drama,,Comedy Drama,5,0.35
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,Comedy Romance,,Comedy Romance,2,0.19999999999999998
3048,Under the Rainbow (1981),Comedy,Comedy,,Comedy,3,0.26249999999999996
3051,Anywhere But Here (1999),Comedy|Drama,Comedy Drama,,Comedy Drama,3,0.26249999999999996
3052,Dogma (1999),Adventure|Comedy|Fantasy,Adventure Comedy Fantasy,irreverent jay and silent bob kevin smith satire religion,Adventure Comedy Fantasy irreverent jay and silent bob kevin smith satire religion,79,0.6583333333333333
3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,Drama War,,Drama War,11,0.48124999999999996
3054,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi,Adventure Animation Children Fantasy Sci-Fi,,Adventure Animation Children Fantasy Sci-Fi,8,0.4307692307692308
3055,Felicia's Journey (1999),Thriller,Thriller,,Thriller,3,0.26249999999999996
3056,Oxygen (1999),Crime|Drama|Thriller,Crime Drama Thriller,,Crime Drama Thriller,1,0.11666666666666665
3057,Where's Marlowe? (1998),Comedy,Comedy,,Comedy,1,0.11666666666666665
3060,"Commitments, The (1991)",Comedy|Drama|Musical,Comedy Drama Musical,in netflix queue,Comedy Drama Musical in netflix queue,15,0.5249999999999999
3061,Holiday Inn (1942),Comedy|Musical,Comedy Musical,,Comedy Musical,8,0.4307692307692308
3062,"Longest Day, The (1962)",Action|Drama|War,Action Drama War,,Action Drama War,11,0.48124999999999996
3063,Poison Ivy (1992),Drama|Thriller,Drama Thriller,,Drama Thriller,6,0.3818181818181818
3064,Poison Ivy: New Seduction (1997),Drama|Thriller,Drama Thriller,,Drama Thriller,3,0.26249999999999996
3066,Tora! Tora! Tora! (1970),Action|Drama|War,Action Drama War,,Action Drama War,7,0.4083333333333333
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama,Comedy Drama,,Comedy Drama,10,0.4666666666666666
3068,"Verdict, The (1982)",Drama|Mystery,Drama Mystery,,Drama Mystery,7,0.4083333333333333
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,Adventure Comedy Sci-Fi,,Adventure Comedy Sci-Fi,21,0.5653846153846154
3071,Stand and Deliver (1988),Comedy|Drama,Comedy Drama,high school,Comedy Drama high school,9,0.45
3072,Moonstruck (1987),Comedy|Romance,Comedy Romance,new york,Comedy Romance new york,27,0.590625
3073,"Sandpiper, The (1965)",Drama|Romance,Drama Romance,,Drama Romance,1,0.11666666666666665
3074,Jeremiah Johnson (1972),Western,Western,,Western,4,0.31111111111111106
3075,Repulsion (1965),Drama|Horror,Drama Horror,,Drama Horror,3,0.26249999999999996
3076,Irma la Douce (1963),Comedy,Comedy,,Comedy,4,0.31111111111111106
3077,42 Up (1998),Documentary,Documentary,in netflix queue up series,Documentary in netflix queue up series,2,0.19999999999999998
3078,Liberty Heights (1999),Drama,Drama,,Drama,2,0.19999999999999998
3079,Mansfield Park (1999),Comedy|Drama|Romance,Comedy Drama Romance,,Comedy Drama Romance,6,0.3818181818181818
3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,Fantasy Horror Mystery Romance,ichabod crane,Fantasy Horror Mystery Romance ichabod crane,62,0.6477611940298507
3082,"World Is Not Enough, The (1999)",Action|Adventure|Thriller,Action Adventure Thriller,,Action Adventure Thriller,39,0.6204545454545454
3083,All About My Mother (Todo sobre mi madre) (1999),Drama,Drama,,Drama,19,0.5541666666666666
3086,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,Children Comedy Fantasy Musical,,Children Comedy Fantasy Musical,1,0.11666666666666665
3087,Scrooged (1988),Comedy|Fantasy|Romance,Comedy Fantasy Romance,christmas new york,Comedy Fantasy Romance christmas new york,24,0.5793103448275861
3088,Harvey (1950),Comedy|Fantasy,Comedy Fantasy,,Comedy Fantasy,12,0.49411764705882355
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama,Drama,,Drama,16,0.5333333333333332
3090,Matewan (1987),Drama,Drama,,Drama,6,0.3818181818181818
3091,Kagemusha (1980),Drama|War,Drama War,,Drama War,4,0.31111111111111106
3093,McCabe & Mrs. Miller (1971),Drama|Western,Drama Western,,Drama Western,4,0.31111111111111106
3094,Maurice (1987),Drama|Romance,Drama Romance,,Drama Romance,2,0.19999999999999998
3095,"Grapes of Wrath, The (1940)",Drama,Drama,depression dust bowl,Drama depression dust bowl,9,0.45
3096,My Man Godfrey (1957),Comedy,Comedy,,Comedy,1,0.11666666666666665
3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance,Comedy Drama Romance,remade,Comedy Drama Romance remade,3,0.26249999999999996
3098,"Natural, The (1984)",Drama,Drama,baseball sports,Drama baseball sports,24,0.5793103448275861
3099,Shampoo (1975),Comedy|Drama|Romance,Comedy Drama Romance,,Comedy Drama Romance,7,0.4083333333333333
3100,"River Runs Through It, A (1992)",Drama,Drama,,Drama,22,0.5703703703703703
3101,Fatal Attraction (1987),Drama|Thriller,Drama Thriller,adultery,Drama Thriller adultery,36,0.6146341463414634
3102,Jagged Edge (1985),Crime|Romance|Thriller,Crime Romance Thriller,,Crime Romance Thriller,7,0.4083333333333333
3103,Stanley & Iris (1990),Drama|Romance,Drama Romance,,Drama Romance,2,0.19999999999999998
3104,Midnight Run (1988),Action|Comedy|Crime|Thriller,Action Comedy Crime Thriller,,Action Comedy Crime Thriller,22,0.5703703703703703
3105,Awakenings (1990),Drama|Mystery,Drama Mystery,,Drama Mystery,22,0.5703703703703703
3106,Come See the Paradise (1990),Drama|Romance,Drama Romance,,Drama Romance,1,0.11666666666666665
3107,Backdraft (1991),Action|Drama,Action Drama,,Action Drama,23,0.575
3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance,Comedy Drama Fantasy Romance,homeless,Comedy Drama Fantasy Romance homeless,36,0.6146341463414634
3109,"River, The (1984)",Drama,Drama,,Drama,4,0.31111111111111106
3111,Places in the Heart (1984),Drama,Drama,racism,Drama racism,4,0.31111111111111106
3112,'night Mother (1986),Drama,Drama,,Drama,1,0.11666666666666665
3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller,Action Fantasy Horror Mystery Thriller,,Action Fantasy Horror Mystery Thriller,15,0.5249999999999999
3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,Adventure Animation Children Comedy Fantasy,animation disney funny original pixar sequel tom hanks pixar,Adventure Animation Children Comedy Fantasy animation disney funny original pixar sequel tom hanks pixar,97,0.6656862745098039
3115,Flawless (1999),Drama,Drama,men in drag,Drama men in drag,5,0.35
3117,Ride with the Devil (1999),Drama|Romance|War,Drama Romance War,,Drama Romance War,4,0.31111111111111106
3120,"Distinguished Gentleman, The (1992)",Comedy,Comedy,,Comedy,2,0.19999999999999998
3125,"End of the Affair, The (1999)",Drama,Drama,graham greene,Drama graham greene,1,0.11666666666666665
3127,Holy Smoke (1999),Comedy|Drama,Comedy Drama,,Comedy Drama,3,0.26249999999999996
3129,Sweet and Lowdown (1999),Comedy|Drama,Comedy Drama,,Comedy Drama,3,0.26249999999999996
3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama,Comedy Crime Drama,,Comedy Crime Drama,5,0.35
3132,Daddy Long Legs (1919),Comedy|Drama,Comedy Drama,,Comedy Drama,1,0.11666666666666665
3134,Grand Illusion (La grande illusion) (1937),Drama|War,Drama War,downbeat poignant,Drama War downbeat poignant,7,0.4083333333333333
3135,"Great Santini, The (1979)",Drama,Drama,fatherhood,Drama fatherhood,3,0.26249999999999996
3138,Stealing Home (1988),Drama,Drama,,Drama,2,0.19999999999999998
3141,"Two Jakes, The (1990)",Drama,Drama,,Drama,2,0.19999999999999998
3142,U2: Rattle and Hum (1988),Documentary|Musical,Documentary Musical,,Documentary Musical,4,0.31111111111111106
3143,Hell in the Pacific (1968),Drama|War,Drama War,,Drama War,1,0.11666666666666665
3145,Cradle Will Rock (1999),Drama,Drama,,Drama,3,0.26249999999999996
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,Comedy,,Comedy,17,0.5409090909090909
3147,"Green Mile, The (1999)",Crime|Drama,Crime Drama,stephen king,Crime Drama stephen king,111,0.6698275862068965
3148,"Cider House Rules, The (1999)",Drama,Drama,,Drama,26,0.5870967741935483
3150,"War Zone, The (1999)",Drama|Thriller,Drama Thriller,,Drama Thriller,2,0.19999999999999998
3152,"Last Picture Show, The (1971)",Drama,Drama,black-and-white,Drama black-and-white,8,0.4307692307692308
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,Action Adventure Fantasy,,Action Adventure Fantasy,5,0.35
3155,Anna and the King (1999),Drama|Romance,Drama Romance,,Drama Romance,9,0.45
3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi,Drama Romance Sci-Fi,,Drama Romance Sci-Fi,15,0.5249999999999999
3157,Stuart Little (1999),Children|Comedy|Fantasy,Children Comedy Fantasy,,Children Comedy Fantasy,19,0.5541666666666666
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,Drama,,Drama,3,0.26249999999999996
3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX,Animation Children Musical IMAX,,Animation Children Musical IMAX,15,0.5249999999999999
3160,Magnolia (1999),Drama,Drama,l.a.,Drama l.a.,52,0.63859649122807
3161,Onegin (1999),Drama|Romance,Drama Romance,,Drama Romance,2,0.19999999999999998
3162,Simpatico (1999),Comedy|Drama,Comedy Drama,,Comedy Drama,1,0.11666666666666665
3163,Topsy-Turvy (1999),Comedy|Drama|Musical,Comedy Drama Musical,,Comedy Drama Musical,4,0.31111111111111106
3165,Boiling Point (1993),Action|Drama,Action Drama,,Action Drama,2,0.19999999999999998
3167,Carnal Knowledge (1971),Comedy|Drama,Comedy Drama,,Comedy Drama,4,0.31111111111111106
3168,Easy Rider (1969),Adventure|Drama,Adventure Drama,,Adventure Drama,29,0.5970588235294118
3169,The Falcon and the Snowman (1985),Crime|Drama|Thriller,Crime Drama Thriller,,Crime Drama Thriller,5,0.35
3171,Room at the Top (1959),Drama,Drama,,Drama,1,0.11666666666666665
3173,Any Given Sunday (1999),Drama,Drama,,Drama,18,0.5478260869565217
3174,Man on the Moon (1999),Comedy|Drama,Comedy Drama,andy kaufman,Comedy Drama andy kaufman,39,0.6204545454545454
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,Adventure Comedy Sci-Fi,spoof,Adventure Comedy Sci-Fi spoof,75,0.65625
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,Drama Mystery Thriller,based on a book creepy disturbing jude law murder obsession psychology secrets serial killer suspense europe murder,Drama Mystery Thriller based on a book creepy disturbing jude law murder obsession psychology secrets serial killer suspense europe murder,49,0.6351851851851852
3177,Next Friday (2000),Comedy,Comedy,,Comedy,6,0.3818181818181818
3178,"Hurricane, The (1999)",Drama,Drama,boxing,Drama boxing,16,0.5333333333333332
3179,Angela's Ashes (1999),Drama,Drama,,Drama,3,0.26249999999999996
3181,Titus (1999),Drama,Drama,shakespeare,Drama shakespeare,6,0.3818181818181818
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary,Documentary,,Documentary,5,0.35
3183,"Third Miracle, The (1999)",Drama,Drama,,Drama,1,0.11666666666666665
3185,Snow Falling on Cedars (1999),Drama,Drama,,Drama,3,0.26249999999999996
3186,"Girl, Interrupted (1999)",Drama,Drama,asylum based on a true story brittany murphy mental hospital psychology winona ryder,Drama asylum based on a true story brittany murphy mental hospital psychology winona ryder,28,0.5939393939393939
3189,My Dog Skip (1999),Children|Drama,Children Drama,,Children Drama,11,0.48124999999999996
3190,Supernova (2000),Adventure|Sci-Fi|Thriller,Adventure Sci-Fi Thriller,,Adventure Sci-Fi Thriller,4,0.31111111111111106
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama,Drama,in netflix queue,Drama in netflix queue,1,0.11666666666666665
3194,"Way We Were, The (1973)",Drama|Romance,Drama Romance,,Drama Romance,4,0.31111111111111106
3196,Stalag 17 (1953),Drama|War,Drama War,,Drama War,9,0.45
3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller,Action Crime Romance Thriller,,Action Crime Romance Thriller,7,0.4083333333333333
3198,Papillon (1973),Crime|Drama,Crime Drama,,Crime Drama,14,0.5157894736842105
3200,"Last Detail, The (1973)",Comedy|Drama,Comedy Drama,,Comedy Drama,8,0.4307692307692308
3201,Five Easy Pieces (1970),Drama,Drama,,Drama,8,0.4307692307692308
3203,Dead Calm (1989),Thriller,Thriller,,Thriller,12,0.49411764705882355
3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller,Action Mystery Thriller,,Action Mystery Thriller,8,0.4307692307692308
3206,Against All Odds (1984),Romance,Romance,,Romance,3,0.26249999999999996
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy,Action Comedy,,Action Comedy,8,0.4307692307692308
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,Comedy Drama Romance,high school,Comedy Drama Romance high school,42,0.6255319148936169
3211,"Cry in the Dark, A (1988)",Drama,Drama,a dingo ate my baby australia,Drama a dingo ate my baby australia,2,0.19999999999999998
3213,Batman: Mask of the Phantasm (1993),Animation|Children,Animation Children,,Animation Children,13,0.5055555555555555
3214,American Flyers (1985),Drama,Drama,,Drama,2,0.19999999999999998
3217,"Star Is Born, A (1937)",Drama,Drama,,Drama,3,0.26249999999999996
3219,Pacific Heights (1990),Mystery|Thriller,Mystery Thriller,,Mystery Thriller,13,0.5055555555555555
3221,"Draughtsman's Contract, The (1982)",Drama,Drama,,Drama,5,0.35
3223,"Zed & Two Noughts, A (1985)",Drama,Drama,,Drama,2,0.19999999999999998
3224,Woman in the Dunes (Suna no onna) (1964),Drama,Drama,,Drama,4,0.31111111111111106
3225,Down to You (2000),Comedy|Romance,Comedy Romance,,Comedy Romance,4,0.31111111111111106
3230,"Odessa File, The (1974)",Thriller,Thriller,,Thriller,4,0.31111111111111106
3235,Where the Buffalo Roam (1980),Comedy,Comedy,,Comedy,3,0.26249999999999996
